Year,school_dbn,avg_attendance,school_level,regents_exam,total_tested,mean_score,number_scoring_below_65,number_scoring_65_or_above,number_scoring_80_or_above,number_scoring_cr,per_below_65,per_above_65,per_above_80,college_readiness_rate
2017,27Q324,0.8010303489393135,High school,Common Core Algebra,90,65.2,36,54,8,40,0.4,0.6,0.08888888888888889,0.4444444444444444
2017,27Q324,0.8010303489393135,High school,Common Core Algebra2,12,65.3,6,6,0,6,0.5,0.5,0,0.5
2017,27Q324,0.8010303489393135,High school,Common Core English,74,69.9,17,57,27,32,0.22972972972972974,0.7702702702702703,0.36486486486486486,0.43243243243243246
2017,27Q324,0.8010303489393135,High school,Common Core Geometry,69,52.9,60,9,0,5,0.8695652173913043,0.13043478260869565,0,0.07246376811594203
2017,27Q334,0.8853899764271805,High school,Common Core Algebra,156,65.3,55,101,5,63,0.3525641025641026,0.6474358974358975,0.03205128205128205,0.40384615384615385
2017,27Q334,0.8853899764271805,High school,Common Core Algebra2,19,55.8,17,2,1,2,0.8947368421052632,0.10526315789473684,0.05263157894736842,0.10526315789473684
2017,27Q334,0.8853899764271805,High school,Common Core English,172,68.8,45,127,59,77,0.2616279069767442,0.7383720930232558,0.3430232558139535,0.4476744186046512
2017,27Q351,0.816026890040285,High school,Common Core Algebra,189,62.2,97,92,7,58,0.5132275132275133,0.48677248677248675,0.037037037037037035,0.30687830687830686
2017,27Q351,0.816026890040285,High school,Common Core Algebra2,38,52.2,33,5,0,5,0.868421052631579,0.13157894736842105,0,0.13157894736842105
2017,27Q351,0.816026890040285,High school,Common Core English,107,68.5,27,80,36,45,0.2523364485981308,0.7476635514018691,0.3364485981308411,0.4205607476635514
2017,27Q351,0.816026890040285,High school,Common Core Geometry,51,48.5,49,2,0,1,0.9607843137254902,0.0392156862745098,0,0.0196078431372549
2017,27Q400,0.818309772766158,High school,Common Core Algebra,215,61.7,128,87,4,52,0.5953488372093023,0.4046511627906977,0.018604651162790697,0.24186046511627907
2017,27Q400,0.818309772766158,High school,Common Core Algebra2,11,53.7,7,4,0,4,0.6363636363636364,0.36363636363636365,0,0.36363636363636365
2017,27Q400,0.818309772766158,High school,Common Core English,99,71.8,23,76,50,60,0.23232323232323232,0.7676767676767676,0.5050505050505051,0.6060606060606061
2017,27Q400,0.818309772766158,High school,Common Core Geometry,10,42.7,10,0,0,0,1,0,0,0
2017,27Q475,0.8655803358733534,High school,Common Core Algebra,905,65.9,359,546,118,411,0.3966850828729282,0.6033149171270719,0.13038674033149172,0.45414364640883975
2017,27Q475,0.8655803358733534,High school,Common Core Algebra2,53,61.6,29,24,1,24,0.5471698113207547,0.4528301886792453,0.018867924528301886,0.4528301886792453
2017,27Q475,0.8655803358733534,High school,Common Core English,583,66.2,175,408,198,261,0.30017152658662094,0.6998284734133791,0.33962264150943394,0.44768439108061747
2017,27Q475,0.8655803358733534,High school,Common Core Geometry,317,56.1,236,81,3,44,0.7444794952681388,0.2555205047318612,0.00946372239747634,0.138801261829653
2017,27Q480,0.8574427617372402,High school,Common Core Algebra,1078,67.2,350,728,100,511,0.3246753246753247,0.6753246753246753,0.09276437847866419,0.474025974025974
2017,27Q480,0.8574427617372402,High school,Common Core Algebra2,390,60,246,144,8,144,0.6307692307692307,0.36923076923076925,0.020512820512820513,0.36923076923076925
2017,27Q480,0.8574427617372402,High school,Common Core English,688,64.7,240,448,167,240,0.3488372093023256,0.6511627906976745,0.24273255813953487,0.3488372093023256
2017,27Q480,0.8574427617372402,High school,Common Core Geometry,53,70.2,13,40,18,35,0.24528301886792453,0.7547169811320755,0.33962264150943394,0.660377358490566
2017,27Q650,0.9382496785755805,High school,Algebra2/Trigonometry,35,51.9,27,8,3,3,0.7714285714285715,0.22857142857142856,0.08571428571428572,0.08571428571428572
2017,27Q650,0.9382496785755805,High school,Common Core Algebra,266,74.3,44,222,105,188,0.16541353383458646,0.8345864661654135,0.39473684210526316,0.706766917293233
2017,27Q650,0.9382496785755805,High school,Common Core Algebra2,239,69.3,57,182,24,182,0.2384937238493724,0.7615062761506276,0.100418410041841,0.7615062761506276
2017,27Q650,0.9382496785755805,High school,Common Core English,291,85.1,5,286,239,258,0.01718213058419244,0.9828178694158075,0.8213058419243986,0.8865979381443299
2017,27Q650,0.9382496785755805,High school,Common Core Geometry,280,65.9,111,169,35,118,0.3964285714285714,0.6035714285714285,0.125,0.42142857142857143
2017,28Q167,0.9302140999891897,Secondary School,Algebra2/Trigonometry,7,51.6,6,1,0,0,0.8571428571428571,0.14285714285714285,0,0
2017,28Q167,0.9302140999891897,Secondary School,Common Core Algebra,237,67.6,81,156,26,127,0.34177215189873417,0.6582278481012658,0.10970464135021098,0.5358649789029536
2017,28Q167,0.9302140999891897,Secondary School,Common Core Algebra2,52,62.8,27,25,0,25,0.5192307692307693,0.4807692307692308,0,0.4807692307692308
2017,28Q167,0.9302140999891897,Secondary School,Common Core English,120,79.5,15,105,71,84,0.125,0.875,0.5916666666666667,0.7
2017,28Q167,0.9302140999891897,Secondary School,Common Core Geometry,103,60,65,38,4,15,0.6310679611650486,0.36893203883495146,0.038834951456310676,0.14563106796116504
2017,28Q284,0.9527872084979845,Secondary School,Algebra2/Trigonometry,7,47.4,6,1,0,0,0.8571428571428571,0.14285714285714285,0,0
2017,28Q284,0.9527872084979845,Secondary School,Common Core Algebra,106,77.2,9,97,44,88,0.08490566037735849,0.9150943396226415,0.41509433962264153,0.8301886792452831
2017,28Q284,0.9527872084979845,Secondary School,Common Core Algebra2,126,69.2,34,92,17,92,0.2698412698412698,0.7301587301587301,0.1349206349206349,0.7301587301587301
2017,28Q284,0.9527872084979845,Secondary School,Common Core English,175,88.5,1,174,158,165,0.005714285714285714,0.9942857142857143,0.9028571428571428,0.9428571428571428
2017,28Q284,0.9527872084979845,Secondary School,Common Core Geometry,105,66.7,37,68,8,46,0.3523809523809524,0.6476190476190476,0.0761904761904762,0.4380952380952381
2017,28Q310,0.8924321001683937,Secondary School,Common Core Algebra,154,71.7,28,126,31,92,0.18181818181818182,0.8181818181818182,0.2012987012987013,0.5974025974025974
2017,28Q310,0.8924321001683937,Secondary School,Common Core Algebra2,50,67.2,19,31,10,31,0.38,0.62,0.2,0.62
2017,28Q310,0.8924321001683937,Secondary School,Common Core English,98,71.9,17,81,39,50,0.17346938775510204,0.826530612244898,0.3979591836734694,0.5102040816326531
2017,28Q310,0.8924321001683937,Secondary School,Common Core Geometry,99,57.7,68,31,4,21,0.6868686868686869,0.31313131313131315,0.04040404040404041,0.21212121212121213
2017,28Q325,0.8518610798162752,High school,Algebra2/Trigonometry,8,41.8,7,1,0,0,0.875,0.125,0,0
2017,28Q325,0.8518610798162752,High school,Common Core Algebra,126,72.6,25,101,37,84,0.1984126984126984,0.8015873015873016,0.29365079365079366,0.6666666666666666
2017,28Q325,0.8518610798162752,High school,Common Core Algebra2,30,61.6,18,12,0,12,0.6,0.4,0,0.4
2017,28Q325,0.8518610798162752,High school,Common Core English,116,76.7,18,98,64,79,0.15517241379310345,0.8448275862068966,0.5517241379310345,0.6810344827586207
2017,28Q325,0.8518610798162752,High school,Common Core Geometry,73,60.1,45,28,4,17,0.6164383561643836,0.3835616438356164,0.0547945205479452,0.2328767123287671
2017,28Q328,0.8672557174957796,High school,Common Core Algebra,128,75.9,4,124,40,112,0.03125,0.96875,0.3125,0.875
2017,28Q328,0.8672557174957796,High school,Common Core Algebra2,43,66,12,31,2,31,0.27906976744186046,0.7209302325581395,0.046511627906976744,0.7209302325581395
2017,28Q328,0.8672557174957796,High school,Common Core English,116,80,9,107,82,92,0.07758620689655173,0.9224137931034483,0.7068965517241379,0.7931034482758621
2017,28Q328,0.8672557174957796,High school,Common Core Geometry,81,69.7,17,64,10,43,0.20987654320987653,0.7901234567901234,0.12345679012345678,0.5308641975308642
2017,28Q350,0.8815944743366281,High school,Algebra2/Trigonometry,25,58.8,18,7,1,1,0.72,0.28,0.04,0.04
2017,28Q350,0.8815944743366281,High school,Common Core Algebra,146,70.2,45,101,36,87,0.3082191780821918,0.6917808219178082,0.2465753424657534,0.5958904109589042
2017,28Q350,0.8815944743366281,High school,Common Core Algebra2,57,77.1,1,56,20,56,0.017543859649122806,0.9824561403508771,0.3508771929824561,0.9824561403508771
2017,28Q350,0.8815944743366281,High school,Common Core English,135,77.2,22,113,83,95,0.16296296296296298,0.837037037037037,0.6148148148148148,0.7037037037037037
2017,28Q350,0.8815944743366281,High school,Common Core Geometry,130,68.1,43,87,24,65,0.33076923076923076,0.6692307692307692,0.18461538461538463,0.5
2017,28Q440,0.9009283323583286,High school,Algebra2/Trigonometry,6,58.7,4,2,0,0,0.6666666666666666,0.3333333333333333,0,0
2017,28Q440,0.9009283323583286,High school,Common Core Algebra,961,71.9,214,747,250,634,0.222684703433923,0.777315296566077,0.2601456815816857,0.659729448491155
2017,28Q440,0.9009283323583286,High school,Common Core Algebra2,593,74.1,67,526,151,526,0.11298482293423272,0.8870151770657673,0.25463743676222594,0.8870151770657673
2017,28Q440,0.9009283323583286,High school,Common Core English,1076,82.2,82,994,806,892,0.0762081784386617,0.9237918215613383,0.7490706319702602,0.828996282527881
2017,28Q440,0.9009283323583286,High school,Common Core Geometry,771,73,132,639,193,522,0.17120622568093385,0.8287937743190662,0.2503242542153048,0.6770428015564203
2017,28Q505,0.8657301271672329,High school,Algebra2/Trigonometry,91,59.3,56,35,8,8,0.6153846153846154,0.38461538461538464,0.08791208791208792,0.08791208791208792
2017,28Q505,0.8657301271672329,High school,Common Core Algebra,1294,63.6,600,694,119,480,0.46367851622874806,0.5363214837712519,0.0919629057187017,0.37094281298299847
2017,28Q505,0.8657301271672329,High school,Common Core Algebra2,248,64.8,103,145,13,145,0.4153225806451613,0.5846774193548387,0.05241935483870968,0.5846774193548387
2017,28Q505,0.8657301271672329,High school,Common Core English,965,74.2,182,783,527,620,0.18860103626943006,0.81139896373057,0.5461139896373057,0.6424870466321243
2017,28Q505,0.8657301271672329,High school,Common Core Geometry,883,57.3,647,236,19,116,0.7327293318233296,0.26727066817667045,0.021517553793884484,0.13137032842582105
2017,28Q620,0.930398766186552,High school,Algebra2/Trigonometry,11,53,9,2,0,0,0.8181818181818182,0.18181818181818182,0,0
2017,28Q620,0.930398766186552,High school,Common Core Algebra,335,76.2,39,296,146,268,0.11641791044776119,0.8835820895522388,0.43582089552238806,0.8
2017,28Q620,0.930398766186552,High school,Common Core Algebra2,189,76.8,12,177,72,177,0.06349206349206349,0.9365079365079365,0.38095238095238093,0.9365079365079365
2017,28Q620,0.930398766186552,High school,Common Core English,553,85.7,18,535,482,504,0.0325497287522604,0.9674502712477396,0.8716094032549728,0.9113924050632911
2017,28Q620,0.930398766186552,High school,Common Core Geometry,571,73.7,73,498,139,403,0.12784588441331,0.87215411558669,0.2434325744308231,0.7057793345008757
2017,28Q680,0.9535725974274581,Secondary School,Algebra2/Trigonometry,36,64.8,18,18,5,5,0.5,0.5,0.1388888888888889,0.1388888888888889
2017,28Q680,0.9535725974274581,Secondary School,Common Core Algebra,121,80.3,9,112,71,108,0.0743801652892562,0.9256198347107438,0.5867768595041323,0.8925619834710744
2017,28Q680,0.9535725974274581,Secondary School,Common Core Algebra2,119,69.8,27,92,15,92,0.226890756302521,0.773109243697479,0.12605042016806722,0.773109243697479
2017,28Q680,0.9535725974274581,Secondary School,Common Core English,133,82.2,18,115,99,102,0.13533834586466165,0.8646616541353384,0.7443609022556391,0.7669172932330827
2017,28Q680,0.9535725974274581,Secondary School,Common Core Geometry,102,68.9,29,73,15,56,0.28431372549019607,0.7156862745098039,0.14705882352941177,0.5490196078431373
2017,28Q686,0.9204182503097058,High school,Common Core Algebra,454,75.2,59,395,179,351,0.1299559471365639,0.8700440528634361,0.394273127753304,0.7731277533039648
2017,28Q686,0.9204182503097058,High school,Common Core Algebra2,363,65.4,155,208,32,208,0.42699724517906334,0.5730027548209367,0.0881542699724518,0.5730027548209367
2017,28Q686,0.9204182503097058,High school,Common Core English,218,79.3,25,193,145,164,0.11467889908256881,0.8853211009174312,0.6651376146788991,0.7522935779816514
2017,28Q686,0.9204182503097058,High school,Common Core Geometry,51,71.1,10,41,11,29,0.19607843137254902,0.803921568627451,0.21568627450980393,0.5686274509803921
2017,28Q687,0.9735389184641742,High school,Common Core Algebra,34,88.9,0,34,34,34,0,1,1,1
2017,28Q687,0.9735389184641742,High school,Common Core Algebra2,109,84.8,2,107,92,107,0.01834862385321101,0.981651376146789,0.8440366972477065,0.981651376146789
2017,28Q687,0.9735389184641742,High school,Common Core English,109,95.2,0,109,108,108,0,1,0.9908256880733946,0.9908256880733946
2017,28Q687,0.9735389184641742,High school,Common Core Geometry,131,83.4,0,131,102,129,0,1,0.7786259541984732,0.9847328244274809
2017,28Q690,0.884585837089888,High school,Common Core Algebra,189,62.4,96,93,4,50,0.5079365079365079,0.49206349206349204,0.021164021164021163,0.26455026455026454
2017,28Q690,0.884585837089888,High school,Common Core Algebra2,23,55.2,15,8,0,8,0.6521739130434783,0.34782608695652173,0,0.34782608695652173
2017,28Q690,0.884585837089888,High school,Common Core English,153,72.2,29,124,55,80,0.1895424836601307,0.8104575163398693,0.35947712418300654,0.5228758169934641
2017,28Q690,0.884585837089888,High school,Common Core Geometry,92,57.7,72,20,4,14,0.782608695652174,0.21739130434782608,0.043478260869565216,0.15217391304347827
2017,28Q896,0.9383536923225515,Secondary School,Algebra2/Trigonometry,10,60.8,7,3,2,2,0.7,0.3,0.2,0.2
2017,28Q896,0.9383536923225515,Secondary School,Common Core Algebra,166,72.8,41,125,62,109,0.2469879518072289,0.7530120481927711,0.37349397590361444,0.6566265060240963
2017,28Q896,0.9383536923225515,Secondary School,Common Core Algebra2,53,65.2,23,30,6,30,0.4339622641509434,0.5660377358490566,0.11320754716981132,0.5660377358490566
2017,28Q896,0.9383536923225515,Secondary School,Common Core English,74,81.9,8,66,55,59,0.10810810810810811,0.8918918918918919,0.7432432432432432,0.7972972972972973
2017,28Q896,0.9383536923225515,Secondary School,Common Core Geometry,91,62.4,50,41,8,29,0.5494505494505495,0.45054945054945056,0.08791208791208792,0.31868131868131866
2017,29Q243,0.8860358251503648,High school,Common Core English,138,69.2,38,100,46,61,0.2753623188405797,0.7246376811594203,0.3333333333333333,0.4420289855072464
2017,29Q248,0.8349347797692833,High school,Common Core Algebra,192,65,80,112,15,72,0.4166666666666667,0.5833333333333334,0.078125,0.375
2017,29Q248,0.8349347797692833,High school,Common Core Algebra2,68,60.1,39,29,0,29,0.5735294117647058,0.4264705882352941,0,0.4264705882352941
2017,29Q248,0.8349347797692833,High school,Common Core English,164,68.3,47,117,67,80,0.2865853658536585,0.7134146341463414,0.40853658536585363,0.4878048780487805
2017,29Q248,0.8349347797692833,High school,Common Core Geometry,168,53.6,138,30,0,7,0.8214285714285714,0.17857142857142858,0,0.041666666666666664
2017,29Q259,0.9121909897945569,Secondary School,Algebra2/Trigonometry,6,46.5,4,2,0,0,0.6666666666666666,0.3333333333333333,0,0
2017,29Q259,0.9121909897945569,Secondary School,Common Core Algebra,203,58.3,136,67,2,38,0.6699507389162561,0.33004926108374383,0.009852216748768473,0.18719211822660098
2017,29Q259,0.9121909897945569,Secondary School,Common Core Algebra2,49,57.3,34,15,1,15,0.6938775510204082,0.30612244897959184,0.02040816326530612,0.30612244897959184
2017,29Q259,0.9121909897945569,Secondary School,Common Core English,93,70.7,28,65,42,52,0.3010752688172043,0.6989247311827957,0.45161290322580644,0.5591397849462365
2017,29Q259,0.9121909897945569,Secondary School,Common Core Geometry,63,50.3,56,7,0,4,0.8888888888888888,0.1111111111111111,0,0.06349206349206349
2017,29Q265,0.8699547221764381,High school,Common Core Algebra,132,69.3,33,99,19,74,0.25,0.75,0.14393939393939395,0.5606060606060606
2017,29Q265,0.8699547221764381,High school,Common Core Algebra2,21,78.7,0,21,12,21,0,1,0.5714285714285714,1
2017,29Q265,0.8699547221764381,High school,Common Core English,212,64.3,66,146,56,85,0.3113207547169811,0.6886792452830188,0.2641509433962264,0.4009433962264151
2017,29Q265,0.8699547221764381,High school,Common Core Geometry,57,70.8,10,47,3,40,0.17543859649122806,0.8245614035087719,0.05263157894736842,0.7017543859649122
2017,29Q272,0.8819212281586216,High school,Algebra2/Trigonometry,14,41.1,14,0,0,0,1,0,0,0
2017,29Q272,0.8819212281586216,High school,Common Core Algebra,227,63.6,107,120,13,78,0.4713656387665198,0.5286343612334802,0.05726872246696035,0.3436123348017621
2017,29Q272,0.8819212281586216,High school,Common Core Algebra2,48,54.3,42,6,0,6,0.875,0.125,0,0.125
2017,29Q272,0.8819212281586216,High school,Common Core English,141,72.9,24,117,63,83,0.1702127659574468,0.8297872340425532,0.44680851063829785,0.5886524822695035
2017,29Q272,0.8819212281586216,High school,Common Core Geometry,125,55.1,102,23,1,14,0.816,0.184,0.008,0.112
